"","genes","PPEE","PPDE","PostFC","RealFC","Direction","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"3323","gene-ACX60_RS16885_ACX60_RS16885",0.583653862425545,0.416346137574455,1.25347266984164,1.25353715656508,"D Over L",1954.3598824801,1564.497561041,2641.13566163537,2607.33587783661,2601.95183170623,2512.50013807022
"3324","gene-ACX60_RS16890_thrC",0.949280708823982,0.0507192911760185,1.17666096035177,1.17669679923451,"D Over L",2133.52827983827,2095.56554047694,3496.0389276156,3184.89270700595,2719.18114779035,3186.07042425956
"3325","gene-ACX60_RS16895_pbpG",NA,NA,0.755239438349453,0.755211460697698,"D Over L",4911.7629267394,4856.50389688809,3942.15269011255,3904.06202794278,3138.91599790764,3311.28057824325
"3326","gene-ACX60_RS16900_ACX60_RS16900",0.963230140141786,0.0367698598582142,1.08584236967384,1.08589682303956,"D Over L",722.670857963489,892.973378549616,854.903265980225,794.140640107849,1054.39011305548,834.231507867205
"3327","gene-ACX60_RS16905_ACX60_RS16905",0.920913870913954,0.0790861290860463,1.12685155938081,1.12751364340031,"D Over L",83.9617594314427,102.522775952884,113.750122708387,88.8548967952838,138.788730536376,110.878871298806
"3328","gene-ACX60_RS16910_ACX60_RS16910",NA,NA,1.55029207685127,1.55419429198288,"D Over L",50.9767825119474,68.690259888432,101.308703037158,99.9617588946942,127.335291608617,116.15881755113
"3329","gene-ACX60_RS16915_ACX60_RS16915",0.946620582476406,0.0533794175235936,0.826694002303283,0.826508283776618,"D Over L",371.080990344323,574.127545336148,517.207589189699,490.090290136487,317.327631469092,401.27591517663
"3330","gene-ACX60_RS16920_gpmI",0.985810052397057,0.0141899476029433,1.05220856132358,1.05222306243522,"D Over L",1362.87927362824,1965.36161501678,2314.10405884876,2396.30549794781,1582.59576713566,1958.10578157619
"3331","gene-ACX60_RS16925_lptG",NA,NA,0.714601859554674,0.714462102506632,"D Over L",964.810574895239,1098.01893045538,1137.50122708387,901.044187814675,644.761238462677,740.701031397464
"3332","gene-ACX60_RS16930_lptF",0.48231287881111,0.51768712118889,0.773339381850255,0.773241279533092,"D Over L",1473.82874144836,1141.07849635559,1005.9776477023,1016.27788209606,848.228212355811,935.304764697409
"3333","gene-ACX60_RS16935_ACX60_RS16935",0.99047118949056,0.00952881050944008,0.916296762829308,0.916286824213449,"D Over L",2731.7558157873,4779.61181492343,5687.50613541937,5334.07052324188,3002.8221941778,3757.05889754661
"3334","gene-ACX60_RS16940_ACX60_RS16940",0.985799370502973,0.0142006294970272,0.965708024720431,0.965599679387782,"D Over L",131.190249111629,183.515768955662,181.289258066493,161.049500441452,154.958291375565,162.924055786
"3335","gene-ACX60_RS16945_ACX60_RS16945",0.977305638302915,0.0226943616970851,0.925910204013997,0.925826531937222,"D Over L",312.607622168854,518.765246321591,556.309193870708,453.992988313403,407.607679487899,423.149978221973
"3336","gene-ACX60_RS16950_ACX60_RS16950",0.830641164815909,0.169358835184091,0.519804093468025,0.515022970428076,"D Over L",107.950833554712,17.4288719119902,31.992222011734,27.7671552485262,27.6229997669486,25.6454532255741
"3337","gene-ACX60_RS16955_ACX60_RS16955",0.999999999759137,2.40863207338518e-10,0.817343303525225,0.817195947958181,"D Over L",649.204318460977,623.338477793532,670.059316579095,534.517738534129,517.425946854061,535.537405592871
"3338","gene-ACX60_RS16960_ACX60_RS16960",0.939981113954026,0.0600188860459744,1.09406547979386,1.09413367962482,"D Over L",646.205684195568,815.056068825424,700.27419292351,733.052898561091,803.76192004804,828.197283578835
"3339","gene-ACX60_RS16965_ribD",0.980617978871919,0.0193820211280814,1.05325007301973,1.05330795649619,"D Over L",458.041384041174,573.102317576619,410.566849150586,469.264923700092,522.815800467124,526.486069160316
"3340","gene-ACX60_RS16970_nrdR",0.971309466553661,0.0286905334463386,1.15332197531403,1.1535045402653,"D Over L",509.018166553121,481.857046978553,325.254257119295,505.362225523176,531.574312588352,481.229386997538
"3341","gene-ACX60_RS16975_ACX60_RS16975",0.430436818445975,0.569563181554025,0.866769309391254,0.866732507999939,"D Over L",1908.63070993262,2065.8339354506,1699.14245795654,1821.52538430332,1573.83725501443,1522.13307674143
"3342","gene-ACX60_RS16980_glnK",0.975253329525225,0.0247466704747749,1.06305278540977,1.06309048895028,"D Over L",627.464220036764,834.535396256472,1158.8293750917,1057.92861496885,906.842870397872,821.408781254418
"3343","gene-ACX60_RS16985_ACX60_RS16985",1,3.5415205708287e-16,1.26638464602473,1.2690733761127,"D Over L",43.4801968484257,58.4379822931436,53.3203700195566,55.5343104970524,72.0892920747194,69.3935793162594
"3344","gene-ACX60_RS16990_ACX60_RS16990",0.487444586267412,0.512555413732588,1.32145411298668,1.32252618922483,"D Over L",155.928981801251,148.658025131681,165.293147060626,165.214573728731,253.323119813967,202.900791696454
"3345","gene-ACX60_RS16995_ACX60_RS16995",0.976389803748424,0.023610196251576,1.0178375267949,1.01785339144583,"D Over L",507.78122991864,491.094349091908,763.174456089914,615.292393152092,598.010995686371,580.205750887533
"3346","gene-ACX60_RS17000_ACX60_RS17000",0.836470325333939,0.163529674666062,1.28583534972655,1.28624644753776,"D Over L",184.790836605809,411.628945450827,493.213422680899,376.24495361753,524.836995572023,500.463476916718
"3347","gene-ACX60_RS17005_ACX60_RS17005",0.930351907368955,0.069648092631045,1.12373926036225,1.12400131404284,"D Over L",188.53912943757,293.727753105011,257.71512176119,223.525599750636,306.884790093782,301.334075400496
"3348","gene-ACX60_RS17010_ACX60_RS17010",0.999999999999973,2.7461199946323e-14,1.86467465118593,1.89756982959516,"D Over L",6.37209781399342,14.3531886334037,20.4394751741634,29.1555130109525,25.6018046620499,23.3826191174352
"3349","gene-ACX60_RS17015_ACX60_RS17015",0.0794221803152061,0.920577819684794,1.72262308686876,1.72633791706937,"D Over L",47.2284896801865,95.8587955159461,161.738455725988,132.588166311713,202.456376340684,191.209482137736
"3350","gene-ACX60_RS17025_ACX60_RS17025",0.92203090994101,0.0779690900589896,0.826933034381927,0.825965692973528,"D Over L",113.573272802353,91.2452705980664,75.5371908610386,64.5586359528234,88.9325846155417,78.0677767307918
"3351","gene-ACX60_RS17030_ACX60_RS17030",0.773466709238382,0.226533290761618,0.780708504899863,0.77915298959083,"D Over L",95.5814672099013,70.2281015277252,55.0977156868752,57.6168471406918,54.9091336830807,59.5879648476575
"3352","gene-ACX60_RS17035_ACX60_RS17035",0.923097096509503,0.0769029034904967,0.847064836599019,0.846653924134731,"D Over L",258.077458052397,182.490541196133,142.685310172334,148.637582045361,179.06441165999,166.107109098116
"3353","gene-ACX60_RS17040_ACX60_RS17040",0.961399910140293,0.0386000898597072,0.879535264798048,0.879358932885643,"D Over L",342.219135539764,401.376667855539,327.031602786614,265.870511504638,339.560777622977,336.030865058626
"3354","gene-ACX60_RS17045_ACX60_RS17045",NA,NA,0.587657398474846,0.587466653669923,"D Over L",1057.55833272433,1374.07175698612,956.211969017382,676.505086897468,606.621286833239,707.105487671962
"3355","gene-ACX60_RS17050_ACX60_RS17050",0.999999999999997,2.75652630916468e-15,1.53967178955875,1.54838522338324,"D Over L",32.2353183531432,32.8072883049227,31.992222011734,49.9808794473471,44.4662923077708,55.816574667426
"3356","gene-ACX60_RS17055_ACX60_RS17055",0.751702412116535,0.248297587883465,1.42346913524579,1.42687292537019,"D Over L",68.9685881043994,58.4379822931436,67.5391353581051,70.8062458837418,126.661559906984,80.7077498569538
"3357","gene-ACX60_RS17060_ACX60_RS17060",0.946669970330331,0.0533300296696686,0.895518384274438,0.895110958198862,"D Over L",131.939907677981,165.061669284143,104.863394371795,134.670702955352,123.966633100452,101.073256830204
"3358","gene-ACX60_RS17065_ACX60_RS17065",0.916381492226852,0.0836185077731485,0.805551203151368,0.805049507722889,"D Over L",182.916690189929,264.50876195844,159.96111005867,141.612491767484,167.085462004957,180.272450615065
"3359","gene-ACX60_RS17070_ACX60_RS17070",1,8.91518518041634e-18,0.914584461826091,0.914270695817541,"D Over L",135.688200509742,155.834619448383,135.07827071621,122.175483093515,138.114998834743,129.735822199963
"3360","gene-ACX60_RS17075_ACX60_RS17075",0.613240543773994,0.386759456226006,1.50387320799296,1.50394523445659,"D Over L",3276.75759352532,2546.66575466963,5140.08366988526,4178.95686490319,6803.34272308894,5506.22966313797
"3361","gene-ACX60_RS17080_ppa",0.987576583981994,0.0124234160180064,0.953279417690323,0.953273880914339,"D Over L",5435.02460605321,3649.81082392265,4139.43805918491,4927.28169885097,3326.88714266322,4352.18426798714
"3362","gene-ACX60_RS17085_ACX60_RS17085",0.96029603956305,0.0397039604369497,0.939815018714685,0.939631887053867,"D Over L",194.161568685211,153.784163929325,167.070492727944,188.816655689978,124.640364802085,170.466836146463
"3363","gene-ACX60_RS17090_ACX60_RS17090",0.967127328064533,0.0328726719354666,0.962942891750746,0.962651770481303,"D Over L",67.469270971695,76.8920819646627,55.0977156868752,48.5925216849208,55.91973123553,87.4962521813705
"3364","gene-ACX60_RS17095_ACX60_RS17095",0.992552532107862,0.0074474678921376,1.00917801152526,1.00917880549244,"D Over L",4976.98322201204,5725.89703696855,7413.30877838569,7426.32567121833,5225.46307786471,5630.68553908561
"3365","gene-ACX60_RS17100_parC",0.592164938399925,0.407835061600075,1.15721257416845,1.15728152376087,"D Over L",1108.74501963486,1129.80099100078,1334.78659615623,1496.64966789556,1348.13713496742,1290.56971967522
"3366","gene-ACX60_RS17105_ACX60_RS17105",0.985494001871128,0.0145059981288721,0.990796710550278,0.990788225481603,"D Over L",527.759630711926,653.070082819868,518.984934857018,556.73146273295,525.510727273655,601.913872764945
"3367","gene-ACX60_RS17110_ACX60_RS17110",0.816997937279301,0.183002062720699,0.642354304356335,0.641211728787362,"D Over L",267.628108187724,132.25438097922,90.6446290332463,113.845336518957,94.3224382286048,106.353203082528
"3368","gene-ACX60_RS17115_ACX60_RS17115",1,1.58262548855777e-16,1.35863304860854,1.36448483024576,"D Over L",29.9863426540867,28.7063772668074,37.3242590136896,47.2041639224945,37.055243589809,46.7652382348704
"3369","gene-ACX60_RS17120_ACX60_RS17120",0.975080626423542,0.0249193735764578,1.13747563442048,1.13750981377308,"D Over L",1073.5110670163,2523.08551620046,2706.89745132616,2311.6156744398,2274.51822471264,2584.15655149462
"3370","gene-ACX60_RS17125_ACX60_RS17125",0.230554503947296,0.769445496052704,1.74000291586589,1.74097453763286,"D Over L",313.357280735206,343.45129944216,536.758391530203,451.21627278855,910.211528906037,716.564134243983
"3371","gene-ACX60_RS17130_mdtD",0.99999999989541,1.04589719240166e-10,0.778430778322989,0.778139809268844,"D Over L",398.068698733001,413.166787090121,382.129318473489,299.885276684083,324.738680187054,303.974048526658
"3372","gene-ACX60_RS17135_ACX60_RS17135",0.992652954754938,0.00734704524506201,0.890570599449938,0.890152258923568,"D Over L",115.447419218234,155.834619448383,138.632962050847,116.62205204381,125.314096503718,122.947319875546
"3373","gene-ACX60_RS17140_dinB",0.956231816343537,0.043768183656463,1.05215467478494,1.05237041669005,"D Over L",86.9603936968514,149.68325289121,142.187653385484,116.62205204381,145.526047552705,136.52432452438
"3374","gene-ACX60_RS17145_ACX60_RS17145",0.996938795405529,0.00306120459447139,1.05507003028367,1.05515137272015,"D Over L",392.821088768536,339.350388404045,328.808948453933,363.749733755693,372.573631002989,383.173242311519
"3375","gene-ACX60_RS17150_ACX60_RS17150",0.920465835658566,0.0795341643414339,0.821153435020644,0.82098679932187,"D Over L",705.428710937389,493.13455233337,483.438021510647,410.953897678187,524.16326387039,445.778319303362
"3376","gene-ACX60_RS17155_ACX60_RS17155",0.985738775302254,0.0142612246977461,1.05768730556355,1.05771756868078,"D Over L",1171.71633920844,914.503161499721,901.114253330507,1023.21967090819,1056.41130816037,1080.1261476183
"3377","gene-ACX60_RS17160_ACX60_RS17160",0.953361114684395,0.0466388853156051,0.983021524675763,0.982882116082127,"D Over L",94.4569793603731,43.0595659002111,53.3203700195566,45.8158061600682,76.1316822845168,65.6221891360279
"3378","gene-ACX60_RS17165_ACX60_RS17165",NA,NA,1.63776321899502,1.64796465806118,"D Over L",24.7387326896215,35.8829715835092,37.3242590136896,40.262375110363,65.3519750583905,55.816574667426
"3379","gene-ACX60_RS17170_ACX60_RS17170",0.755812528491696,0.244187471508304,1.41443687296681,1.42488186902514,"D Over L",16.4924884597477,22.5550107096344,23.1054936751412,16.6602931491157,35.7077801865433,36.2053457302223
"3380","gene-ACX60_RS17175_ACX60_RS17175",1,3.67784304390389e-16,1.34567795147676,1.35006746652744,"D Over L",42.7305382820735,45.1100214192688,35.5469133463711,44.4274483976419,63.3307799534918,58.8336868116112
"3381","gene-ACX60_RS17180_ACX60_RS17180",0.762088872715695,0.237911127284305,0.764543144010418,0.763652808524627,"D Over L",161.926250332068,120.976875624403,131.523579381573,86.0781812704312,104.428413753098,125.964432019732
"3382","gene-ACX60_RS17185_cysK",0.387646540021042,0.612353459978958,0.64132603065362,0.641258462740949,"D Over L",3635.84404680801,2522.06028844094,2161.25233145936,2238.03271303121,1410.12045151764,1686.56568859952
"3383","gene-ACX60_RS17190_ACX60_RS17190",0.95079862307903,0.0492013769209698,1.03483990807403,1.03514446329077,"D Over L",37.4829283176084,63.5641210907878,78.2032093620164,51.3692372097734,70.0680969698207,64.1136330639353
"3384","gene-ACX60_RS17195_rrf",0.0502968259788186,0.949703174021181,10.9889312373679,12.9347361183546,"D Over L",3.12607622168854,3.41400843923102,1.4751969038744,8.78830463615854,9.88364406295452,85.3616453393595
"3385","gene-ACX60_RS17200_ACX60_RS17200",0.506324243385913,0.493675756614087,12.2279643966268,12.2289381108565,"D Over L",6450.43713417722,7697.4100185425,3923.49056060571,9666.67694171279,8726.84673125085,202600.083671823
"3387","gene-ACX60_RS17210_ACX60_RS17210",0.999999999999993,7.02954583783293e-15,1.07170995638038,4.81781297591972,"D Over L",0,0,0,0,0.114534389277592,0
"3388","gene-ACX60_RS17215_ACX60_RS17215",0.0664774225334103,0.93352257746659,22.6383786039175,22.6437424808507,"D Over L",1112.99558370607,3643.32113220484,1565.84153290765,4769.9391136352,4422.59722097984,133965.436287093
"3389","gene-ACX60_RS17220_ACX60_RS17220",0.999999999999999,8.66193034837128e-16,0.667558901337487,0.663239471669831,"D Over L",41.9808797157214,43.0595659002111,35.5469133463711,23.6020819612473,26.9492680653157,29.4168434058056
"3390","gene-ACX60_RS17225_ACX60_RS17225",0.334774447943796,0.665225552056204,0.454166400601215,0.451997358481989,"D Over L",200.908495782381,104.573231471941,88.8672833659277,44.4274483976419,60.6358531469602,73.1649694964909
"3391","gene-ACX60_RS17230_ACX60_RS17230",0.877504008313867,0.122495991686133,0.839839243754197,0.838844350264444,"D Over L",102.703223590247,82.0182207623068,67.5391353581051,83.3014657455785,49.856145920834,78.4449157488149
"3392","gene-ACX60_RS17235_ACX60_RS17235",0.566682020750879,0.433317979249121,0.318508231985752,0.318033929585302,"D Over L",1341.88883377038,419.318153647294,490.547404179921,301.273634446509,170.454120513122,244.386083679
"3393","gene-ACX60_RS17240_ACX60_RS17240",0.840849253465369,0.159150746534631,0.575909291861817,0.575368921739823,"D Over L",677.691343982359,269.634900756084,282.59796110365,241.574250662178,227.721315151917,238.35185939063
"3394","gene-ACX60_RS17245_def",0.639170453076436,0.360829546923564,0.855576740561538,0.855513368864881,"D Over L",1369.62620072541,1146.20463515324,1055.74332638722,1044.04503734458,966.804991843199,1044.67507992412
"3395","gene-ACX60_RS17250_ACX60_RS17250",0.971725421074342,0.0282745789256577,1.11006295355233,1.11042946864999,"D Over L",168.673177429238,165.061669284143,136.855616383529,155.496069391747,204.140705594766,162.924055786
"3396","gene-ACX60_RS17255_dprA",0.960718217651105,0.0392817823488955,1.30122566916248,1.30472956017384,"D Over L",53.975416777356,52.2866157359706,28.4375306770969,49.9808794473471,64.6782433567576,61.0965209197501
"3397","gene-ACX60_RS17260_ACX60_RS17260",0.936305264689023,0.063694735310977,1.24181848856432,1.24293119395325,"D Over L",154.429664668546,83.0434485218357,103.086048704476,113.845336518957,162.369340093527,147.084217029028
"3398","gene-ACX60_RS17265_ACX60_RS17265",0.982004841006907,0.0179951589930932,0.887786608575691,0.887502976853618,"D Over L",196.410544384268,224.524879336815,199.062714739678,149.942638342041,197.403388578437,202.900791696454
"3399","gene-ACX60_RS17270_ACX60_RS17270",0.714933695104591,0.285066304895409,1.25604616796551,1.25658767325883,"D Over L",236.892106967285,255.28171212268,248.828393424598,224.913957513062,357.751533567065,348.476452653389
"3400","gene-ACX60_RS17275_ACX60_RS17275",0.0736851433342817,0.926314856665718,1.67677468802335,1.67952449430306,"D Over L",82.4624422987384,141.481430814979,161.738455725988,156.884427154173,266.124022144992,224.774854741797
