"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS12130_cueR",136.775734088991,0.551330636959341,0.335793691228467,1.64187312436501,0.100616300644091,0.456405599042123,187.523417165687,150.646623323208,147.497401635314,145.82724371497,76.8246408314868,112.33507786328
"gene-ACX60_RS12135_ACX60_RS12135",1053.92949340913,0.00273901570156353,0.277975207896006,0.00985345319928038,0.992138209039495,0.999337649015779,878.359686004078,1256.41333465478,1028.92765719092,1280.50208290669,890.222373143807,989.151826554515
"gene-ACX60_RS12140_ACX60_RS12140",244.388320371426,-0.625025184555328,0.332228831369131,-1.88130928306122,0.0599298589683901,0.373473575793732,127.515923672667,236.730408079326,213.249255376357,347.207723130882,251.364833597759,290.261778371561
"gene-ACX60_RS12145_ACX60_RS12145",113.836934573296,-0.15674066104238,0.317455621043632,-0.493740386536854,0.621489538966823,0.87527396708535,123.015361660691,112.72876575206,87.0767792786791,90.2740080140293,139.497374141384,130.429318592935
"gene-ACX60_RS12150_benA",103.541309892634,-0.323714070539953,0.375029280466324,-0.86317012404321,0.388043937291378,0.759144203142091,67.5084301796473,129.125677134178,79.9684707661339,86.1075153364588,140.171274499555,118.366491439831
"gene-ACX60_RS12155_benB",23.964927921713,-0.263444215556437,0.472023837310229,-0.558116338059624,0.576764944771799,0.85695540785567,14.2517797045922,28.6945949187062,23.102002665772,23.6101251729,33.0211175503759,21.1099475179317
"gene-ACX60_RS12160_ACX60_RS12160",69.9411462665717,-0.310956940681191,0.444860267228073,-0.698999132061772,0.484552573251205,0.816029975997848,29.2536530778472,91.2078195630305,67.5289308691797,81.9410226588882,78.8463419059996,70.8691095244851
"gene-ACX60_RS12165_ACX60_RS12165",67.1227923700123,-0.428615547517652,0.509355589837409,-0.841485901145151,0.400075780168056,0.768426551690534,22.5028100598824,94.2822404471776,55.0893909722256,90.2740080140293,79.5202422641705,61.0680624625882
"gene-ACX60_RS12170_benE",56.5049539791538,-0.112242404647099,0.342159733491412,-0.328040951814444,0.742880699217676,0.924762715180279,48.0059947944159,62.5132246443243,53.3123138440893,47.2202503458,71.4334379661193,56.5445022801743
"gene-ACX60_RS12175_ACX60_RS12175",29.6937640150927,-0.417122964803291,0.437401710080683,-0.953638166449666,0.340266829387196,0.726211110146889,18.0022480479059,36.8930506097651,21.3249255376357,34.7207723130882,37.0645196994015,30.1570678827596
"gene-ACX60_RS12180_ACX60_RS12180",34.8127190215645,0.0176721624690748,0.422567323161116,0.0418209395295262,0.966641442283886,0.992621087085086,39.7549644391256,42.017085416677,23.102002665772,23.6101251729,40.4340214902562,39.9581149446565
"gene-ACX60_RS12185_ACX60_RS12185",956.764788404531,-0.0765089768561552,0.2514174567646,-0.304310519407529,0.760891331639231,0.933097046080534,797.349569788501,946.921632317305,1050.25258272856,1140.23016276182,861.918558100628,943.916224730376
"gene-ACX60_RS12190_hrpA",1485.88678057594,-0.533594137977209,0.402767264899142,-1.32482002506044,0.185230851371727,0.592110478221872,566.320719840375,1532.08640726664,1546.05710147859,1679.09654906095,1834.35677494129,1757.40313086782
"gene-ACX60_RS12195_ahpC",19189.3262598437,0.416342246139884,0.30318585600493,1.37322450204641,0.169682564787174,0.570634652941208,22218.5245594592,22088.6892456355,21507.9644818337,22360.1773696288,11826.2773855418,15134.3245169629
"gene-ACX60_RS12200_ACX60_RS12200",134.149325627965,0.903334362863495,0.502976634288291,1.79597679351787,0.0724982078668111,0.401297595385462,132.016485684644,271.573844766327,119.064167585133,151.382567285065,47.1730250719656,83.6858633746579
"gene-ACX60_RS12205_ACX60_RS12205",260.112996352516,0.597363418510589,0.322778922103948,1.8506890555828,0.0642142994642441,0.37983612151157,347.293368590852,365.856085213504,223.911718145175,255.544884224329,163.757787035538,204.314134905696
"gene-ACX60_RS12210_ACX60_RS12210",33.4121466512993,0.39137585783929,0.42995402647664,0.910273735651487,0.362678166128111,0.747092181253626,49.5061821317413,35.8682436483828,28.4332340501809,19.4436324953294,37.0645196994015,30.1570678827596
"gene-ACX60_RS12215_ahpF",339.822388840901,0.0430292750535568,0.273354082583049,0.15741222756563,0.874919977387703,0.970967465680264,297.037092790448,315.640544105768,422.944356496441,380.539664551447,291.798855088016,330.973820013287
"gene-ACX60_RS12220_ACX60_RS12220",5344.54728399152,0.463807208793509,0.477442445333941,0.971441088504615,0.331328675984179,0.720476165973288,4732.34095559328,8099.04941580483,5755.9528180335,7484.4096798093,1940.15913117413,4055.3717035341
"gene-ACX60_RS12225_ACX60_RS12225",3738.50137052403,0.226742326659669,0.410796785162084,0.551957402904712,0.58097753825834,0.858362983523634,2434.05395481062,3447.45061809028,6214.43871709267,4637.30635013606,2714.47064271253,2983.28794030199
"gene-ACX60_RS12230_ACX60_RS12230",103.754771234973,1.21996285428457,0.695991370020296,1.752841927119,0.0796291441023117,0.416887097628839,335.291869892248,43.0418923780593,56.8664681003619,47.2202503458,83.5636444131961,56.5445022801743
"gene-ACX60_RS12235_trmB",205.271210141467,-0.397545057401952,0.285019875230624,-1.39479766833902,0.163076862237342,0.561052808212172,206.275758882256,137.324132825237,188.370175582449,208.324633878529,230.47392249446,260.858637185871
"gene-ACX60_RS12240_ACX60_RS12240",577.433783991233,0.301461137170974,0.241613537075441,1.24769969770711,0.212141052054192,0.622296702985766,598.574747592873,606.68572113836,707.276696998251,579.142482182311,441.404734601963,531.518321433638
"gene-ACX60_RS12245_ACX60_RS12245",191.824024640131,0.579051419424366,0.265482509427387,2.1811283186727,0.0291739268011004,0.280016424401119,268.533533381264,218.283882774444,200.809715479403,169.43736888787,153.649281662974,140.230365654832
"gene-ACX60_RS12250_ACX60_RS12250",15043.9644117857,1.91465574484329,0.554672952872438,3.45186426510978,0.000556727715459204,0.0418589651060889,35483.1809960913,23400.4421562049,12455.5335911074,11032.8726102069,2440.86709729513,5450.8900198088
"gene-ACX60_RS12255_ACX60_RS12255",1865.42681490013,0.529472166215394,0.327817624115105,1.61514246723197,0.106279846217625,0.467191187575404,2572.82128351322,2149.02019801882,1887.25591008076,2073.52452253763,1046.56725623946,1463.37171901091
"gene-ACX60_RS12260_ACX60_RS12260",1154.46479497106,0.702668155808945,0.375090701670497,1.87332864472394,0.0610230166902987,0.375466615441441,2029.00337373273,1171.35435686004,1087.57120241942,1187.45041310762,621.336130233604,830.073293472958
"gene-ACX60_RS12265_ACX60_RS12265",18.6323360190907,-0.303480776287005,0.537922187425726,-0.564172260191272,0.572636904449147,0.85695540785567,21.7527163912197,14.3472974593531,14.2166170250905,9.7218162476647,27.6299146850084,24.1256543062077
"gene-ACX60_RS12270_rlmKL",1201.48437148414,0.0461995535705097,0.23865700606253,0.193581384149289,0.846503675751449,0.965254902302363,1437.17946915782,1113.96516702263,1108.89612795706,1279.11325201417,1088.34907844606,1181.40313430711
"gene-ACX60_RS12275_ACX60_RS12275",225.768950040145,0.154116497638572,0.29209211826361,0.527629771575978,0.597756325269384,0.864327530500652,246.780816990044,280.797107418768,184.816021326176,208.324633878529,250.690933239588,183.204187387765
"gene-ACX60_RS12280_ACX60_RS12280",276.138465644937,0.712391241394822,0.338260933781653,2.10604054518063,0.0352008305748299,0.300668924638803,336.792057229574,375.079347865946,314.542651680127,301.376303677606,149.605879513948,179.43455390242
"gene-ACX60_RS12285_clpB",7499.00985064633,0.318992221383988,0.325071702099357,0.98129803155394,0.326445793178175,0.717644765923657,5680.45935278299,10260.3672973602,9032.88304231686,8352.4289876365,5592.02517210243,6075.89525167899
"gene-ACX60_RS12290_ACX60_RS12290",235.370876639444,0.38363456610158,0.406415301234364,0.943947151931548,0.345196655023955,0.732832192930266,429.803672143754,179.341218241914,188.370175582449,237.490082621523,181.953096706153,195.267014540868
"gene-ACX60_RS12295_ACX60_RS12295",65.1101534074358,-0.17574549458006,0.350901371418871,-0.500840147387946,0.616483628227052,0.874563449006066,69.7587111856355,72.7612942581479,39.0956968189988,73.608037303747,72.1073383242902,63.3298425537952
"gene-ACX60_RS12300_ACX60_RS12300",316.289053106345,0.410441328326096,0.334594600415254,1.2266824623491,0.219941961805385,0.627530096930066,510.063694690668,262.350582113885,309.211420295718,276.377347612182,241.930228583366,297.801045342251
"gene-ACX60_RS12305_crp",1168.96131672414,0.228409764588716,0.284847989117542,0.801865462685303,0.422630786317999,0.781480685583311,1491.93630697021,886.458021595746,1405.66800835582,1097.17640509359,1056.67576161203,1075.85339671745
"gene-ACX60_RS12310_ACX60_RS12310",1205.32142947235,0.0143029046292713,0.394495930545014,0.0362561525273814,0.971078112148093,0.993091784285199,747.093293988097,1252.31410680925,1634.9109578854,1659.65291656562,834.96254377379,1102.99475781193
"gene-ACX60_RS12315_ACX60_RS12315",2708.4782522354,0.210703041788137,0.234094358742807,0.900077400069392,0.368079062094564,0.750244390654311,2513.56388368887,3246.58845365933,2957.05634121882,2820.71554271529,2379.54216470158,2333.40312742852
"gene-ACX60_RS12320_ACX60_RS12320",52.5300647420908,-1.04778602065411,0.588466682528286,-1.78053584300203,0.0749883088268007,0.406966626399885,43.5054327824394,22.545753150412,37.3186196908625,22.2212942803765,123.997665903452,65.5916226450021
"gene-ACX60_RS12325_ACX60_RS12325",4928.06589256139,-0.292064326017863,0.300489823198673,-0.971960790248663,0.331070055321089,0.720476165973288,3301.91232945342,4141.24493094614,5851.91498295286,5769.20352754274,4643.84736815592,5860.27221631726
"gene-ACX60_RS12330_ACX60_RS12330",964.964752590654,-0.414116877005667,0.23881314604837,-1.73406231548823,0.0829070270206464,0.422624390248695,747.093293988097,795.250202032715,941.850877912244,1061.06680188798,996.024729376644,1248.50261034625
"gene-ACX60_RS12335_ACX60_RS12335",162.944635788999,-0.256770553006743,0.271670283711286,-0.945155095724866,0.344579700647669,0.732832192930266,152.269014738538,141.423360670766,152.828633019723,145.82724371497,177.235794198956,208.083768391041
"gene-ACX60_RS12340_alaS",2238.21631738116,-0.303854010441089,0.228972471544338,-1.32703293278752,0.184497788895681,0.592110478221872,1996.74934598023,1703.22916981749,2311.97734370534,2433.23172370122,2470.51871305465,2513.59160802801
"gene-ACX60_RS12345_ACX60_RS12345",64.3570335699028,-0.576535346335135,0.381706322099164,-1.51041602655289,0.130937301727184,0.515834988402174,58.5073061556943,44.0666993394417,53.3123138440893,47.2202503458,90.3026479949055,92.7329837394858
"gene-ACX60_RS12350_ACX60_RS12350",122.372623235529,-0.0909035210906921,0.343421810850104,-0.264699323743213,0.791241098492473,0.941515355364568,76.5095542036003,150.646623323208,129.726630353951,115.272964079453,129.38886876882,132.691098684142
"gene-ACX60_RS12355_ACX60_RS12355",306.74500615427,0.413088898290573,0.25571603107143,1.61542041990783,0.106219681117622,0.467191187575404,312.038966163703,422.220468089534,316.319728808263,269.433193149564,270.907943984716,249.549736729836
"gene-ACX60_RS12360_umuD",37.0140334620356,-0.0504075032691221,0.360704901624545,-0.139747208984676,0.888859724981759,0.974665305357714,41.2551517764511,33.818629725618,33.7644654345899,36.1096032056117,42.455722564769,34.6806280651736
"gene-ACX60_RS12365_ACX60_RS12365",53.426652954581,-0.264271644780089,0.383924585663704,-0.688342592916347,0.491237065592452,0.821528192336715,39.0048707704629,53.289961991883,55.0893909722256,37.4984340981353,70.0856372497774,65.5916226450021
"gene-ACX60_RS12370_ACX60_RS12370",282.394323446858,-0.115961046190594,0.318439655859111,-0.364153911288923,0.715743081015727,0.915674150792541,199.524915864291,363.80647129074,250.56787506722,254.156053331806,325.493872996562,300.816752130527
"gene-ACX60_RS12375_ACX60_RS12375",59.6559168648994,-1.0109199763021,0.403732423899017,-2.50393556836286,0.0122820398612189,0.189402426559046,39.0048707704629,43.0418923780593,37.3186196908625,47.2202503458,109.171858023692,82.1780099805199
"gene-ACX60_RS12380_ACX60_RS12380",7.13121557809509,-0.680904405798237,0.730704102432612,-0.931846972709493,0.351415615256646,0.738407770255517,3.75046834331374,6.14884176829419,7.10830851254523,6.94415446261764,12.8041068052478,6.03141357655192
"gene-ACX60_RS12385_ACX60_RS12385",1.56490271369798,-1.4916214293203,1.75039833727906,-0.852161132441991,0.394124665769944,NA,2.25028100598824,0,0,0,3.36950179085468,3.76963348534495
"gene-ACX60_RS12390_ACX60_RS12390",94.7153696262301,0.0576271114124107,0.373652495178953,0.154226486256465,0.877431159016539,0.972259457442644,140.267516039934,76.8605221036774,71.0830851254523,97.218162476647,104.454555516495,78.408376495175
"gene-ACX60_RS12395_ACX60_RS12395",38.9666479309471,0.842664947390368,0.384594272638627,2.19104913239869,0.0284482371741036,0.276572851563562,54.7568378123806,58.4139967987948,35.5415425627262,33.3319414205647,27.6299146850084,24.1256543062077
"gene-ACX60_RS12400_ACX60_RS12400",65.0041469721032,0.231065150047135,0.327204739357582,0.706179105170657,0.480076762706433,0.815042502922953,86.260771896216,69.6868733740008,53.3123138440893,59.7197283785117,59.9771318772134,61.0680624625882
"gene-ACX60_RS12405_ACX60_RS12405",72.8524177956566,-0.164338668969277,0.317096347793487,-0.518260995791428,0.604276182562612,0.867130315255852,77.259647872263,74.8109081809126,53.3123138440893,66.6638828411294,82.8897440550252,82.1780099805199
"gene-ACX60_RS12410_ACX60_RS12410",29.4768322044291,0.455507256572287,0.474620405210967,0.959729610381618,0.337191316630201,0.722570902626053,51.7564631377296,31.7690158028533,17.7707712813631,22.2212942803765,26.9560143268375,26.3874343974147
"gene-ACX60_RS12415_ACX60_RS12415",11.1393407343443,0.490381592966012,0.562134292681756,0.872356658097772,0.383013837367423,0.759144203142091,13.5016860359295,14.3472974593531,10.6624627688179,11.1106471401882,7.4129039398803,9.80104706189687
"gene-ACX60_RS12420_ACX60_RS12420",57.1190027429272,-0.298258474995874,0.353786658648415,-0.843046134456631,0.399202642496126,0.768291008473436,58.5073061556943,58.4139967987948,35.5415425627262,58.3308974859882,57.2815304445296,74.63874300983
"gene-ACX60_RS12425_ACX60_RS12425",1015.25192058414,0.492273067528155,0.263022209931775,1.87160265916648,0.0612615952515919,0.375466615441441,1212.151368559,1190.82568912631,1155.1001332886,1066.62212545807,694.791269274236,772.020937798646
"gene-ACX60_RS12430_ACX60_RS12430",4.30360273309745,0.75550808553267,0.899455111282597,0.839961968146846,0.400929710850807,NA,3.75046834331374,5.12403480691183,7.10830851254523,5.55532357009411,2.02170107451281,2.26178009120697
"gene-ACX60_RS12435_ACX60_RS12435",7.02691721686949,0.322458370344406,0.779504618237263,0.413670891486953,0.679115147648781,0.905793398418298,3.00037467465099,7.17364872967656,14.2166170250905,4.16649267757059,6.06510322353843,7.5392669706899
"gene-ACX60_RS12440_ACX60_RS12440",17.8765253959192,0.494353305677751,0.495780790869136,0.997120733159341,0.318705910407443,0.714539335911451,22.5028100598824,21.5209461890297,17.7707712813631,19.4436324953294,9.43460501439311,16.5863873355178
"gene-ACX60_RS12445_ACX60_RS12445",8.26749501296433,1.28813449866682,0.789376988455878,1.63183690113209,0.102713849392395,0.459374818861206,21.7527163912197,6.14884176829419,7.10830851254523,4.16649267757059,7.4129039398803,3.01570678827596
"gene-ACX60_RS12450_ACX60_RS12450",9.0495320780595,-0.0750975678998159,0.696468620727111,-0.107826204461896,0.914133555917638,0.981451865532883,12.7515923672667,3.0744208841471,10.6624627688179,8.33298535514117,7.4129039398803,12.0628271531038
"gene-ACX60_RS12455_ACX60_RS12455",1.82068617883172,4.52483990959897,1.91035853259799,2.36858151618556,0.0178564449647817,NA,3.75046834331374,7.17364872967656,0,0,0,0
"gene-ACX60_RS12460_ACX60_RS12460",9.13128740747093,0.902824510487044,0.696178304011765,1.29682942614625,0.194689883475796,0.59973363240777,15.001873373255,12.2976835365884,8.88538564068154,1.38883089252353,7.4129039398803,9.80104706189687
"gene-ACX60_RS12465_ACX60_RS12465",2.81129999437127,2.04819390986717,1.18028218751455,1.73534255751184,0.0826801479985861,NA,7.50093668662748,4.09922784552946,1.77707712813631,1.38883089252353,1.34780071634187,0.75392669706899
"gene-ACX60_RS12470_ACX60_RS12470",57.5106330637118,0.0689443390467182,0.392234879098986,0.175773095970181,0.86047220683188,0.969241310084547,81.7602098842395,56.3643828760301,37.3186196908625,48.6090812383235,53.9120286536749,67.0994760391401
"gene-ACX60_RS12475_ACX60_RS12475",10.4907639516957,0.982104723202292,0.667532408239449,1.47124650590748,0.141224464356299,0.527240544158269,21.7527163912197,10.2480696138237,8.88538564068154,9.7218162476647,4.04340214902562,8.29319366775889
